"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"FO 370/163","Foreign Office: Library and the Research Department: General Correspondence from 1906.","Miscellaneous. Code 405 File 2 (papers 2852 - end) - 44 (to paper 824)","Miscellaneous. Code 405 File 2 (papers 2852 - end) - 44 (to paper 824).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: Files 2 (pp.2852-end)-44 (to pp.824).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10096 Research","","C4263556","109.096375"
"FO 369/1644","Foreign Office: Consular Department: General Correspondence from 1906.","General. Code 250 Files 1238 (papers 5795 - end) - 2240 (to paper 6648)","General. Code 250 Files 1238 (papers 5795 - end) - 2240 (to paper 6648).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 1238 (pp.5795-end)-2240 (to pp.6648).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International","","C4259257","108.119995"
"FO 369/1463","Foreign Office: Consular Department: General Correspondence from 1906.","Germany. Code 218 Files 4002 (papers 7737 - end) - 4269 (to paper 6554)","Germany. Code 218 Files 4002 (papers 7737 - end) - 4269 (to paper 6554).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: Files 4002 (pp.7737-end)-4269 (to pp.6554).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C4259076","108.119995"
"FO 369/1645","Foreign Office: Consular Department: General Correspondence from 1906.","General. Code 250 Files 2240 (papers 9129 - end) - 3389 (to paper 13958)","General. Code 250 Files 2240 (papers 9129 - end) - 3389 (to paper 13958).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 2240 (pp.9129-end)-3389 (to pp.13958).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International","","C4259258","108.119995"
"FO 369/1556","Foreign Office: Consular Department: General Correspondence from 1906.","Austria. Code 203 Files 2534 (papers 6348 - end) - 3179 (to paper 8682)","Austria. Code 203 Files 2534 (papers 6348 - end) - 3179 (to paper 8682).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 2534 (pp.6348-end)-3179 (to pp.8682).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C4259169","108.119995"
"FO 369/1390","Foreign Office: Consular Department: General Correspondence from 1906.","China. Code 210 Files 213 (papers 15787 - end) - 1434 (to paper 3992)","China. Code 210 Files 213 (papers 15787 - end) - 1434 (to paper 3992).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: Files 213 (pp.15787-end)-1434 (to pp.3992).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10126 Asia","","C4259002","108.119995"
"FO 369/1647","Foreign Office: Consular Department: General Correspondence from 1906.","General. Code 250 Files 5042 (papers 9489 - end) - 6683 (to paper 13390)","General. Code 250 Files 5042 (papers 9489 - end) - 6683 (to paper 13390).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 5042 (pp.9489-end)-6683 (to pp.13390).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International","","C4259260","108.119995"
"FO 369/1748","Foreign Office: Consular Department: General Correspondence from 1906.","Turkey. Code 244 Files 6935 (papers 11639 - end) - 10380 (to paper 11876)","Turkey. Code 244 Files 6935 (papers 11639 - end) - 10380 (to paper 11876).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 6935 (pp. 11639-end) - 10380 (to pp. 11876).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C4259361","108.119995"
"FO 369/1442","Foreign Office: Consular Department: General Correspondence from 1906.","General. Code 250 Files 3371 (papers 16056 - end) - 3858 (to paper 5506)","General. Code 250 Files 3371 (papers 16056 - end) - 3858 (to paper 5506).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: Files 3371 (pp.16056-end)-3858 (to pp.5506).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International","","C4259055","108.119995"
"FO 369/1429","Foreign Office: Consular Department: General Correspondence from 1906.","General. Code 250 Files 154 (papers 17639 - end) - 376 (to paper 2750)","General. Code 250 Files 154 (papers 17639 - end) - 376 (to paper 2750).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: Files 154 (pp.17639-end)-376 (to pp.2750).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International","","C4259041","108.119995"
"FO 369/1453","Foreign Office: Consular Department: General Correspondence from 1906.","Germany. Code 218 Files 159 (papers 8164 - end) - 541 (to paper 4275)","Germany. Code 218 Files 159 (papers 8164 - end) - 541 (to paper 4275).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: Files 159 (pp.8164-end)-541 (to pp.4275).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C4259066","108.119995"
"FO 372/1376","Foreign Office: Treaty Department and successors: General Correspondence from 1906.","General. Code 350 files 12 (pp.9952 - end) - 24 (to pp.9441).","General. Code 350 files 12 (pp.9952 - end) - 24 (to pp.9441).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: Files 12 (pp.9952-end)-24 (to pp.9441).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10112 Treaties and alliances","","C2495973","108.002151"
"FO 372/1992","Foreign Office: Treaty Department and successors: General Correspondence from 1906.","General. Code 350 files 37 (pp.13218 - end) - 43 (to pp.4499).","General. Code 350 files 37 (pp.13218 - end) - 43 (to pp.4499).","01/01/1923","19230101","31/12/1923","19231231","1923","The National Archives, Kew","6","Former Reference Dep: Files 37 (pp.13218-end)-43 (to pp.4499).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10112 Treaties and alliances","","C2496589","108.002151"
"FO 372/1654","Foreign Office: Treaty Department and successors: General Correspondence from 1906.","General. Code 350 files 1070 (pp.4888 - end) - 1738 (to pp.13044).","General. Code 350 files 1070 (pp.4888 - end) - 1738 (to pp.13044).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 1070 (pp.4888-end)-1738 (to pp.13044).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10112 Treaties and alliances","","C2496251","108.002151"
"FO 372/1653","Foreign Office: Treaty Department and successors: General Correspondence from 1906.","General. Code 350 files 965 (pp.13000 - end) - 1070 (to pp.2651).","General. Code 350 files 965 (pp.13000 - end) - 1070 (to pp.2651).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 965 (pp.13000-end)-1070 (to pp.2651).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10112 Treaties and alliances","","C2496250","108.002151"
"FO 372/1630","Foreign Office: Treaty Department and successors: General Correspondence from 1906.","General. Code 350 files 16 (pp.14045 - end) - 29 (to pp.7470).","General. Code 350 files 16 (pp.14045 - end) - 29 (to pp.7470).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 16 (pp.14045-end)-29 (to pp.7470).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10112 Treaties and alliances","","C2496227","108.002151"
"FO 372/2137","Foreign Office: Treaty Department and successors: General Correspondence from 1906.","Nationality. Code 378 files 230 (pp. 10492 - end) - 252 (to pp. 5258).","Nationality. Code 378 files 230 (pp. 10492 - end) - 252 (to pp. 5258).","01/01/1925","19250101","31/12/1925","19251231","1925","The National Archives, Kew","6","Former Reference Dep: Files 230 (pp. 10492-end)-252 (to pp. 5258).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10112 Treaties and alliances","","C2496734","108.002151"
"FO 372/2132","Foreign Office: Treaty Department and successors: General Correspondence from 1906.","Nationality. Code 378 files 23 (pp. 9485 - end) - 28 (to pp. 7736).","Nationality. Code 378 files 23 (pp. 9485 - end) - 28 (to pp. 7736).","01/01/1925","19250101","31/12/1925","19251231","1925","The National Archives, Kew","6","Former Reference Dep: Files 23 (pp. 9485-end)-28 (to pp. 7736).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10112 Treaties and alliances","","C2496729","108.002151"
"FO 370/165","Foreign Office: Library and the Research Department: General Correspondence from 1906.","Miscellaneous. Code 405 File 44 (papers 3637 - end) - 47 (to paper 2002)","Miscellaneous. Code 405 File 44 (papers 3637 - end) - 47 (to paper 2002).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: Files 44 (pp.3637-end)-47 (to pp.2002).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10096 Research","","C4263558","107.94548"
"FO 370/143","Foreign Office: Library and the Research Department: General Correspondence from 1906.","Miscellaneous. Code 405 Files 53 (papers 2727 - end) - 118 (to paper 574)","Miscellaneous. Code 405 Files 53 (papers 2727 - end) - 118 (to paper 574).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 53 (pp.2727-end)-118 (to pp.574).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10096 Research","","C4263536","107.94548"
"FO 369/1706","Foreign Office: Consular Department: General Correspondence from 1906.","Panama and Costa Rica. Code 232 Files 23 - 1127 (to paper 11263)","Panama and Costa Rica. Code 232 Files 23 - 1127 (to paper 11263).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: Files 23-1127 (to pp. 11263).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10125 Americas","","C4259319","107.421593"
"FO 395/339","Foreign Office: News Department: General Correspondence from 1906.","Italy. Code 122 Files 17 (papers 1024 - end) - 23 (to paper 327)","Italy. Code 122 Files 17 (papers 1024 - end) - 23 (to paper 327).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: Files 17 (pp.1024-end)-23 (to pp.327).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C4266520","107.064392"
"FO 369/1412","Foreign Office: Consular Department: General Correspondence from 1906.","France. Code 217 Files 799 (papers 19123 - end) - 1014 (to paper 5069)","France. Code 217 Files 799 (papers 19123 - end) - 1014 (to paper 5069).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: Files 799 (pp.19123-end)-1014 (to pp.5069).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C4259024","107.064392"
"FO 369/1361","Foreign Office: Consular Department: General Correspondence from 1906.","Balkans. Code 219 Files 1203 (papers 7506 - end) - 1693 (to paper 6006)","Balkans. Code 219 Files 1203 (papers 7506 - end) - 1693 (to paper 6006).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: Files 1203 (pp.7506-end)-1693 (to pp.6006).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C4258973","107.064392"
